a	PCA_1	PCA_2
other_mature	-1.457065635	0.058822925
other_mature	-1.582613957	-0.208080035
other_mature	-1.287842203	0.080421357
other_mature	-0.978094241	-0.32581492
other_mature	-1.168748342	0.667265686
other_mature	-1.24000012	0.674487552
other_mature	-1.238808384	0.844083197
other_mature	-1.171115164	-0.553306436
other_mature	-1.33756948	-0.120094035
other_mature	-1.232002814	-0.516666279
other_mature	-0.944069008	-0.116397428
other_mature	-1.514550492	0.112404493
other_mature	-1.556208493	-0.065696286
other_mature	-1.795312159	-0.233889439
other_mature	-1.225621767	-0.400558328
other_mature	-1.34273057	-0.096244471
other_mature	-0.58680689	0.527060704
other_mature	-0.559910324	-0.081064121
other_mature	-0.833825929	0.661179684
other_mature	-1.212928591	0.311705802
other_mature	-1.060775165	0.46939302
other_mature	-1.032407612	0.453368154
other_mature	-0.926393399	0.289950371
other_mature	-1.108430886	0.405511721
other_mature	-0.706271086	0.72833056
other_mature	-0.799967426	0.599925571
other_mature	-1.173469703	-0.256275159
other_mature	-1.70987805	-0.346513354
other_mature	-1.54648806	-0.181622776
other_mature	-1.348628906	0.287938369
other_mature	-1.057346021	-0.142992865
other_mature	-1.513088595	-0.214339097
other_mature	-1.652625396	-0.151209201
other_mature	-1.862807951	-0.213315526
other_mature	-2.18323525	-0.383199269
other_mature	-2.180072263	-0.397385325
other_mature	-1.949830037	-0.318616563
other_mature	-1.721056435	-0.04413726
other_mature	-1.631354063	-0.183775466
other_mature	-1.545267648	0.03744395
other_mature	-1.77909548	1.322480333
other_mature	-1.944308488	-0.564319122
other_mature	-0.813876031	0.509054041
other_mature	-0.394379133	1.048832373
other_mature	-1.879685499	-0.48790296
other_mature	-1.379001126	-0.236335023
other_mature	-1.646836336	-0.432458698
other_mature	-1.285143596	0.422624364
other_mature	-1.471225473	-0.290771267
other_mature	-1.139993688	-0.51739429
other_mature	-1.39867155	0.663187842
other_mature	-1.116403103	0.498235005
other_mature	-1.242276074	0.486477867
other_mature	-1.085652689	1.70924037
other_mature	-1.250658203	0.379380883
other_mature	-1.114412721	0.537869387
other_mature	-1.062717001	1.067544006
other_mature	-1.214438469	0.745121562
other_mature	-1.284354879	0.710671921
other_mature	-1.310558684	0.614570886
other_mature	-1.258532738	0.700600693
other_mature	-1.411095033	0.753051593
other_mature	-1.112771473	0.962194289
other_mature	-1.28719284	1.039536152
other_mature	-1.324586545	0.922237023
other_mature	-1.316759348	0.999235278
other_mature	-1.288960143	0.284184556
other_mature	-1.1354404	-0.455995313
other_mature	-0.638256462	-0.339933488
other_mature	-1.510389455	-1.134684527
other_mature	-1.511122795	-1.106094476
other_mature	-1.167280503	-0.483279043
other_mature	-1.106078204	-0.66717526
other_mature	-1.440217042	-0.703240431
other_mature	-1.170331777	-0.450498203
other_mature	-1.09164944	-0.388084807
other_mature	-1.659532839	-0.578005602
other_mature	-1.484733577	0.010313737
other_mature	-2.213004691	0.196557733
other_mature	-0.661563346	-0.34100263
other_mature	-1.545251982	0.021755426
other_mature	-0.714705533	0.653937376
other_mature	-1.082756925	-0.437569844
other_mature	-1.7079602	-0.826388048
other_mature	-1.620566403	-0.006624221
other_mature	-1.713372803	-0.207709143
other_mature	-1.639979847	0.57848905
other_mature	-1.302537178	-0.218018538
other_mature	-1.540900592	0.713539852
other_mature	-1.465375325	0.567173371
other_mature	-1.344488446	-0.040882726
other_mature	-0.314236311	0.821740131
other_mature	-0.7298471	0.091740446
other_mature	-0.49293948	0.233872114
other_mature	-0.710671366	-0.166098672
other_mature	-0.835525647	0.220405134
other_mature	-0.394415359	0.215303415
other_mature	-0.458244347	0.128175969
other_mature	-0.645246505	0.510053098
other_mature	-0.408580217	0.317016638
other_mature	-0.280628583	0.782567685
other_mature	-0.151373977	0.866999576
other_mature	-0.09329075	1.014629021
other_mature	-0.462577797	0.325466425
other_mature	-0.114798405	0.960467266
other_mature	-0.554668476	0.442930771
other_mature	-0.200355328	0.68236532
other_mature	-0.146019741	0.897588766
other_mature	0.114284036	1.610217974
other_mature	-0.580365086	0.467173571
other_mature	0.020694374	0.916624879
other_mature	-0.422970381	0.890721495
other_mature	-1.235479244	0.296656051
other_mature	-1.512500781	0.593660763
other_mature	-1.779097394	-0.260995345
other_mature	-1.761520831	-0.331064284
other_mature	-1.744989568	-0.250201376
other_mature	-2.346003551	-0.350471891
other_mature	-1.166601946	0.741352046
other_mature	-1.241446353	0.932401753
other_mature	-1.207627784	0.661198599
other_mature	-1.055503272	1.150673818
other_mature	-1.241446353	0.932401753
other_mature	-1.110206822	0.863092963
other_mature	-0.529854036	0.062930653
other_mature	-1.07359857	-0.741172217
other_mature	-1.874269328	-0.862772291
other_mature	-0.458366893	-1.171941943
other_mature	-0.763492891	-0.262746029
other_mature	-1.507056257	0.097185437
other_mature	-1.663160864	0.000275805
other_mature	-1.471776513	0.011912902
other_mature	-1.964214517	0.417275763
other_mature	-1.852542281	0.531321957
other_mature	-1.715882196	0.148220854
other_mature	-1.783795812	0.013435599
other_mature	-1.534652094	0.205848419
other_mature	-0.390900214	0.838908763
other_mature	-0.571049968	0.634649915
other_mature	-1.840717322	0.323675919
other_mature	-1.826131817	0.006887212
other_mature	-1.358209652	0.105934735
other_mature	-1.658748391	0.553607935
other_mature	-1.731199911	-0.261896969
other_mature	-1.798627601	-0.792861553
other_mature	-1.555938968	0.085935945
other_mature	-1.77204761	0.363205817
other_mature	0.073432137	1.108448275
other_mature	-0.971393904	0.186860574
other_mature	-1.472218891	-0.842421707
other_mature	-1.170556273	-0.29567675
other_mature	-0.90368715	0.687433192
other_mature	-0.689968897	1.100944829
other_mature	-1.031631668	0.431160076
other_mature	-1.033889004	0.340857935
other_mature	-1.016701765	-0.448965845
other_mature	-0.228649299	0.500122339
other_mature	-0.583011874	-0.471495326
other_mature	-0.560225831	-0.540950711
other_mature	-0.69982758	0.494606388
other_mature	-1.254916347	-0.635792138
other_mature	-1.418367044	-0.015128162
other_mature	-2.100719981	0.24535268
other_mature	-0.746669342	-0.256270847
other_mature	-1.013363499	0.651097727
other_mature	-0.928559499	1.132158841
other_mature	-0.588079248	0.554440842
other_mature	-1.409135704	-0.095579696
other_mature	-1.423598647	-0.136211303
other_mature	-1.224143974	0.078964684
other_mature	-1.053807541	-0.12549409
other_mature	-1.237415158	0.003145323
other_mature	-1.095002161	0.290738917
other_mature	-1.846882832	-0.622696099
other_mature	-1.024122626	0.49254644
other_mature	-0.664698894	0.032699237
other_mature	-1.273152645	-0.056241728
other_mature	-1.142471614	0.424899464
other_mature	-1.532825287	-0.316503833
other_mature	-1.310655367	-0.028382281
other_mature	-1.067576612	-0.061979542
other_mature	-1.168132689	0.273832082
other_mature	-1.35434441	0.031017809
other_mature	-1.321816767	0.134206814
other_mature	-1.294034966	-0.01508971
other_mature	-1.174622837	-0.050691139
other_mature	-1.585511852	0.242089394
other_mature	-1.65312322	0.124403089
other_mature	-1.598529158	0.473492552
other_mature	-1.420573651	-0.129334265
other_mature	-1.445072524	0.070545896
other_mature	-1.379811857	-0.17222628
other_mature	-1.611261662	-0.106047643
other_mature	-1.360645307	-0.259035369
other_mature	-1.37520769	-0.031822101
other_mature	-1.364485468	-0.070784222
other_mature	-0.891884595	-0.320164574
other_mature	-0.944452094	-0.454293815
other_mature	-1.082045243	-0.269999488
other_mature	-1.599522391	0.298582858
other_mature	-1.074890951	-0.671989755
other_mature	-0.950101207	-0.123665989
other_mature	-1.374784098	0.369159348
other_mature	-1.581499337	0.04201488
other_mature	-2.26368404	0.165848069
other_mature	-2.26368404	0.165848069
other_mature	-3.459210332	-0.096638545
other_mature	-3.535602461	0.523671949
other_mature	-1.150934419	-0.375343811
other_mature	-4.511672824	-1.520730349
other_mature	-1.659782973	-0.567223416
other_mature	-1.520480326	-0.312783876
other_mature	-1.673132476	-0.565909527
other_mature	-2.342988113	0.359337407
other_mature	-1.03811446	-0.582183106
other_mature	-1.368060694	0.160644484
other_mature	-1.198954498	-0.019175477
other_mature	-2.160553311	0.038437765
other_mature	-1.328534184	0.7154154
other_mature	-1.495597408	0.086718373
other_mature	-1.249278995	-0.533639825
other_mature	-1.374007513	0.156963891
other_mature	-1.463843287	-0.339406591
other_mature	-1.910123686	-1.040731431
other_mature	-1.207335195	-0.190106353
other_mature	-2.593225178	-0.991862179
other_mature	-1.29362647	0.164452534
other_mature	0.268994006	1.348693832
other_mature	-1.426048329	-0.396451023
other_mature	-1.051083592	-0.35215162
other_mature	-1.311089014	-0.279079067
other_mature	-1.039347597	-0.08787616
other_mature	-0.660610936	0.275370791
other_mature	-0.962085716	-0.194571578
other_mature	-1.098477423	-0.158640274
other_mature	-1.409152024	-0.505432204
other_mature	-1.564202327	-0.488170374
other_mature	-0.498881491	-0.365402793
other_mature	-1.549507186	-0.173773657
other_mature	-0.535810867	0.430162099
other_mature	-0.712921182	0.59174752
other_mature	-1.384575847	0.417932397
other_mature	-0.825492151	0.090946223
other_mature	-0.618775245	0.549172656
other_mature	-1.054039804	0.381285193
other_mature	-1.623881799	0.063601073
other_mature	-0.609830174	0.598838613
other_mature	-1.464894033	-0.04878563
other_mature	-1.383352223	0.099693587
other_mature	-0.969471911	0.718603488
other_mature	-1.371636443	0.491856274
other_mature	-1.689685474	0.843835577
other_mature	-1.194630049	0.214879473
other_mature	-1.017274269	1.044057853
other_mature	-1.637664913	0.515485112
other_mature	-1.016976115	1.144913429
other_mature	-1.54733969	0.68066542
other_mature	-1.82358315	0.436818335
other_mature	-1.631240039	0.782979825
other_mature	-1.652637925	0.59384896
other_mature	-1.689190927	0.700000031
other_mature	-1.480495949	0.858227946
other_mature	-1.501222332	0.752494629
other_mature	-1.516517408	0.823378398
other_mature	-1.496567896	0.531086211
other_mature	-2.05857519	0.614168056
other_mature	-1.224340983	0.960761912
other_mature	-1.123358817	-0.50657843
other_mature	-0.834935073	-0.304713745
other_mature	-1.244576066	0.047090386
other_mature	-1.057569381	-0.452200148
other_mature	-0.751218919	-0.159999637
other_mature	-1.238007465	-0.223031315
other_mature	-0.983754651	-0.181247278
other_mature	-1.251447089	-0.002954473
other_mature	-0.738913623	0.826166619
other_mature	-0.786667436	0.047082285
other_mature	-0.918971005	-0.054348004
other_mature	-0.737317843	0.334432423
other_mature	-0.909617219	-0.000909057
other_mature	-0.857496113	-0.030352334
other_mature	-0.85888187	0.128044374
other_mature	-0.908255195	-0.199139804
other_mature	-0.965693324	-0.163110398
other_mature	-0.914814842	-0.075324813
other_mature	-0.85281922	-0.00363286
other_mature	-0.910310097	0.078289297
other_mature	-0.796021222	-0.006356663
other_mature	-1.037033966	0.161103859
other_mature	-1.152639082	-0.213991721
other_mature	-1.373608645	0.075952392
other_mature	-1.206063019	-0.114709142
other_mature	-1.320712292	0.434614736
other_mature	-1.327996471	0.41607519
other_mature	-0.62237724	1.027003469
other_mature	-1.231362538	0.227068616
other_mature	-1.321454342	0.519433619
other_mature	-1.262580881	0.441609045
other_mature	-1.040048081	0.145416787
other_mature	-0.763643564	0.018669221
other_mature	-1.04415077	0.084595912
other_mature	-1.498416433	-0.20005426
other_mature	-1.603189298	-0.117119035
other_mature	-0.969500988	-0.393644125
other_mature	-1.372744919	-0.415107771
other_mature	-0.588696809	0.478108104
other_mature	-1.082640602	-0.487259991
other_mature	-1.094395014	-0.057147973
other_mature	-0.822252535	0.249841576
other_mature	-1.344704379	-0.543366567
other_mature	-0.801902594	-0.107860691
other_mature	-0.423101934	-0.055850237
other_mature	-1.708556561	0.193416271
other_mature	-1.346010122	-0.422287913
other_mature	-0.799781712	-0.408955724
other_mature	-1.30612998	-0.201936439
other_mature	-1.090435629	-0.555919368
other_mature	-1.361889608	-0.281101367
other_mature	-0.777743261	0.161472881
other_mature	-1.435668948	-0.040665522
other_mature	-1.008067174	0.39548126
other_mature	-1.046224251	0.273391552
other_mature	-1.452076393	-0.330609086
other_mature	-1.098667791	0.205686561
other_mature	-0.905472684	0.06562277
other_mature	-2.225345019	-0.334078004
other_mature	-0.953769942	0.090644364
other_mature	-1.044407797	0.203508537
other_mature	-1.091443636	0.191418466
other_mature	-1.025803654	0.28553071
other_mature	-1.178364033	0.515579622
other_mature	-0.82592936	0.324737208
other_mature	-0.82592936	0.324737208
other_mature	-0.916613185	0.85421359
other_mature	-1.260263473	0.475226135
other_mature	-1.762543192	-0.393582516
other_mature	-1.440432631	0.354228322
other_mature	-1.210173861	-0.243585355
other_mature	-0.708605939	0.523925674
other_mature	-0.963333701	0.466341711
other_mature	-0.926535215	0.38156958
other_mature	-1.104954692	0.613169641
other_mature	-0.857567664	0.69511716
other_mature	-0.822251534	0.98779697
other_mature	-1.134099584	0.137917043
other_mature	-1.028203047	0.775278547
other_mature	-1.052886128	0.130806316
other_mature	-1.072867046	0.429359805
other_mature	-0.877762697	0.602274429
other_mature	-0.862367232	0.607576082
other_mature	-0.944590197	0.278419984
other_mature	-0.837327607	0.024735767
other_mature	-0.963333701	0.466341711
other_mature	-1.522625262	-0.494896111
other_mature	-1.458924039	-0.540586115
other_mature	-1.450803034	0.674633522
other_mature	-1.344534796	0.872563668
other_mature	-1.427580794	0.580527462
other_mature	-1.049039174	-0.043275301
other_mature	-0.994662832	0.009331978
other_mature	-0.902788313	-0.320165891
other_mature	-0.890172692	-0.389273696
other_mature	-1.424804748	-0.57991508
other_mature	-1.967173164	0.895093297
other_mature	-1.890364229	0.139844501
other_mature	-1.568506854	0.197731878
other_mature	-1.762181857	0.552467138
other_mature	-1.439314511	0.457114723
other_mature	-1.273002904	0.683807141
other_mature	-1.630652557	1.336504003
other_mature	-1.304063979	0.532802492
other_mature	-1.506110129	0.591802131
other_mature	-1.984681127	0.735444071
other_mature	-0.952680125	-0.218579779
other_mature	-1.049158193	-0.31246932
other_mature	-1.045229448	-0.292032405
other_mature	-1.100593246	-0.242500685
other_mature	-1.181018466	-0.229815425
other_mature	-1.289415699	-0.232126819
other_mature	-0.923435358	-0.084776977
other_mature	-0.996884452	-0.21020619
other_mature	-0.952099341	-0.081880868
other_mature	-1.16143885	-0.365013904
other_mature	-1.098092916	-0.320849333
other_mature	-1.039828827	-0.159377034
other_mature	-1.106619532	-0.268277637
other_mature	-1.032967965	-0.159977743
other_mature	-0.993731038	-0.310658358
other_mature	-1.421770258	-0.119238253
other_mature	-1.1127349	0.33076237
